Match date,Matches,Team,InStat Index,Goals,Chances,Chances successful,Fouls,Yellow cards,Red cards,Tactics,Offsides,Corner,Shots,Shots on target,Passes,"Accurate passes, %",Key passes,Key passes accurate,Crosses,"Accurate crosses, %",Challenges,"Challenges won, %",Defensive challenges,"Challenges in defence won, %",Attacking challenges,"Challenges in attack won, %",Air challenges,"Air challenges won, %",Dribbles,"Successful dribbles, %",Tackles,"Tackles won, %",Lost balls,Lost balls in own half,Ball recoveries,Ball recoveries in opponent's half,Team pressing,"Pressing efficiency, %","Ball possession, %",Entrances to the opposition half,Entrances to the final third,Entrance to the penalty box,Total actions,Successful actions,"Successful actions, %","Shots on target, %",Shots wide,Blocked shots,Shots on post / bar,Accurate passes,Crosses accurate,Positional attacks,Positional attacks with shots,% of efficiency for positional attacks,Counter-attacks,Counter-attacks with a shot,% of efficiency for counterattacks,Set pieces attacks,Attacks with shots - Set pieces attacks,% of efficiency for set-piece attacks,Free-kick attacks,Free-kick attacks with shots,% of efficiency for free-kick attacks,Corner attacks,Corner attacks with shots,% of efficiency for corner attacks,Throw-in attacks,Throw-in attacks with shots,% of efficiency for throw-in attacks,Free-kick shots,Goals - Free-kick attack,% scored free kick shots,Penalties,"Penalties
 scored","Penalties scored, %",Team pressing successful,Opponent's passes per defensive action,Building-ups,Building-ups without pressing,High pressing,High pressing successful,"High pressing, %",Low pressing,Low pressing successful,"Low pressing, %","Ball possession, sec","Ball possessions, quantity",xG (Expected goals),Opponent's xG,Net xG (xG - Opponent's xG),Expected points,xG conversion,xG per shot,Opponent's xG per shot,xG per goal,Opponent's xG per goal,home_Away
31-07-22,Young Boys 1 : 1 Grasshopper,YB,215,1,7,1,13,1,0,4-4-2d,5,8,19,8,477,85%,5,2,22,27%,127,42%,64,48%,63,35%,42,45%,11,27%,20,60%,59,10,46,7,15,53%,59%,73,52,22,740,578,78%,42%,9,2,0,407,6,67,9,13%,9,3,33%,15,4,27%,3,0,0,8,3,38%,3,0,0,0,0,0,1,0,0,8,5.21,35,24,8,3,38%,7,5,71%,1713.41,103,3.35,0.66,2.69,2.7,0.3,0.18,0.11,3.35,0.66,h
31-07-22,Young Boys 1 : 1 Grasshopper,GRA,217,1,4,1,8,4,0,3-5-2*,1,5,6,2,333,81%,5,4,7,43%,127,58%,63,65%,64,52%,42,55%,10,80%,21,86%,64,12,41,3,11,45%,41%,45,26,9,563,438,78%,33%,2,2,0,271,3,49,3,6%,8,2,25%,9,1,11%,3,1,33%,5,0,0,1,0,0,0,0,0,0,0,0,5,4.85,28,13,2,1,50%,9,4,44%,1189.28,96,0.66,3.35,2.69,0.1,1.52,0.11,0.18,0.66,3.35,a
06-08-22,Servette 1 : 0 Winterthur,SER,229,1,4,1,6,2,0,4-3-3d,3,6,12,6,577,83%,8,2,17,24%,166,56%,82,63%,84,49%,47,57%,19,68%,27,78%,73,15,62,9,20,50%,60%,72,42,15,921,732,79%,50%,4,2,0,479,4,73,9,12%,12,0,0,8,3,38%,1,1,100%,6,1,17%,0,0,0,0,0,0,1,1,100%,10,4.05,34,12,10,5,50%,10,5,50%,1901.94,110,1.59,0.57,1.02,2.3,0.63,0.13,0.07,1.59,0,h
06-08-22,Grasshopper 3 : 2 St. Gallen,GRA,220,3,4,3,8,3,0,3-5-2*,5,6,11,7,308,79%,3,1,3,33%,182,47%,94,52%,88,41%,59,42%,28,57%,27,56%,76,14,57,8,8,38%,45%,51,39,12,647,469,72%,64%,2,2,0,243,1,53,3,6%,12,3,25%,15,4,27%,8,1,13%,6,2,33%,1,1,100%,1,0,0,0,0,0,3,3.51,26,16,3,1,33%,5,2,40%,1245.91,114,2.06,3.34,1.28,0.3,1.46,0.19,0.18,0.69,1.67,h
06-08-22,Grasshopper 3 : 2 St. Gallen,SG,206,2,7,2,23,3,1,4-4-2d,3,9,19,9,415,80%,9,4,20,55%,182,53%,88,59%,94,48%,59,58%,20,60%,34,53%,74,13,56,9,10,60%,55%,75,50,22,754,558,74%,47%,2,7,1,330,11,72,10,14%,18,4,22%,11,5,45%,2,0,0,9,5,56%,0,0,0,0,0,0,0,0,0,6,4.42,24,16,4,3,75%,6,3,50%,1512.73,111,3.34,2.06,1.28,2.3,0.6,0.18,0.19,1.67,0.69,a
07-08-22,Zurich 0 : 3 Sion,ZUR,198,0,3,0,9,3,0,03-05-02,0,10,12,6,441,77%,4,3,14,21%,99,48%,58,53%,41,41%,25,28%,13,54%,31,68%,58,7,37,8,18,44%,53%,75,48,15,685,516,75%,50%,5,1,0,338,3,71,9,13%,9,0,0,12,3,25%,2,1,50%,10,2,20%,0,0,0,1,0,0,0,0,0,8,6.88,28,10,8,5,63%,10,3,30%,1427.65,105,1.35,1.55,0.2,0.7,0,0.11,0.14,0,0.52,h
07-08-22,Zurich 0 : 3 Sion,SIO,233,3,5,3,13,1,0,4-3-3d,2,3,11,6,371,80%,8,3,6,17%,99,52%,41,59%,58,47%,25,72%,14,71%,18,61%,55,13,49,6,18,39%,47%,48,32,14,632,499,79%,55%,2,2,1,296,1,48,2,4%,13,6,46%,7,2,29%,4,1,25%,3,1,33%,0,0,0,0,0,0,0,0,0,7,4.17,29,11,6,4,67%,12,3,25%,1263.85,98,1.55,1.35,0.2,1.5,1.94,0.14,0.11,0.52,0,a
07-08-22,Basel 0 : 0 Young Boys,BAS,220,0,7,0,7,3,0,4-2-3-1,2,6,11,6,335,77%,8,3,5,0,157,58%,83,67%,74,47%,37,62%,25,60%,32,72%,70,21,45,6,18,56%,47%,50,28,15,629,475,76%,55%,2,2,1,259,0,50,5,10%,13,2,15%,9,2,22%,1,0,0,6,1,17%,2,1,50%,0,0,0,0,0,0,10,4.83,24,11,6,3,50%,12,7,58%,1345.25,98,1.33,2.46,1.13,0.3,0,0.12,0.15,0,0,h
07-08-22,Basel 0 : 0 Young Boys,YB,217,0,7,0,13,1,0,4-4-2d,1,8,16,6,444,84%,8,3,14,21%,157,42%,74,53%,83,33%,37,38%,25,36%,28,46%,63,13,45,12,13,54%,53%,66,51,21,738,557,75%,38%,4,6,0,372,3,70,8,11%,12,2,17%,10,4,40%,1,1,100%,8,3,38%,1,0,0,1,0,0,0,0,0,7,4.63,34,16,5,3,60%,8,4,50%,1540.55,109,2.46,1.33,1.13,2.3,0,0.15,0.12,0,0,a
07-08-22,Lugano 1 : 2 Luzern,LUG,206,1,5,1,10,1,0,3-5-2*,1,6,11,3,439,84%,6,2,16,0,126,46%,61,51%,65,42%,29,38%,21,62%,24,54%,68,22,43,2,5,0,53%,52,40,16,709,549,77%,27%,3,5,0,369,0,50,3,6%,11,2,18%,12,5,42%,5,3,60%,6,1,17%,0,0,0,2,1,50%,1,0,0,0,3.77,37,18,1,0,0,4,0,0,1611.19,96,1.25,1.42,0.17,0.7,0.8,0.11,0.11,1.25,0.71,h
07-08-22,Lugano 1 : 2 Luzern,LUZ,219,2,5,2,12,4,0,4-2-3-1,0,3,13,4,389,80%,7,3,14,21%,126,54%,65,58%,61,49%,29,62%,17,65%,30,57%,61,3,44,11,19,58%,47%,69,37,15,656,503,77%,31%,6,3,0,313,3,63,8,13%,15,2,13%,8,2,25%,4,1,25%,3,1,33%,1,0,0,1,0,0,0,0,0,11,5.77,20,15,12,8,67%,7,3,43%,1432.05,96,1.42,1.25,0.17,1.5,1.41,0.11,0.11,0.71,1.25,a
10-08-22,Luzern 1 : 1 Grasshopper,LUZ,208,1,8,1,11,3,0,4-4-2d,4,11,15,6,481,83%,6,6,20,25%,122,45%,58,53%,64,38%,25,44%,26,50%,26,54%,63,6,49,10,24,38%,57%,77,61,21,750,584,78%,40%,4,4,1,397,5,73,9,12%,16,1,6%,16,3,19%,3,2,67%,11,1,9%,2,0,0,1,0,0,0,0,0,9,7.38,31,17,18,6,33%,6,3,50%,1751.41,110,2.29,0.59,1.7,2.7,0.44,0.15,0.07,2.29,0.59,h
10-08-22,Luzern 1 : 1 Grasshopper,GRA,218,1,2,1,9,1,0,3-5-2*,0,5,8,3,370,78%,1,1,15,0,122,55%,64,63%,58,47%,25,56%,23,52%,32,59%,62,15,46,2,14,14%,43%,51,38,10,628,479,76%,38%,2,3,0,288,0,55,3,5%,9,2,22%,8,3,38%,2,1,50%,5,2,40%,1,0,0,1,0,0,0,0,0,2,4.96,31,7,7,0,0,7,2,29%,1302.21,101,0.59,2.29,1.7,0.1,1.69,0.07,0.15,0.59,2.29,a
13-08-22,Sion 2 : 2 Grasshopper,SIO,209,2,3,2,13,2,1,4-3-3d,4,10,11,3,426,80%,7,1,23,22%,152,49%,66,48%,86,49%,22,50%,27,70%,34,53%,64,14,40,6,18,44%,51%,62,47,17,718,539,75%,27%,4,4,0,341,5,70,6,9%,11,1,9%,12,2,17%,2,0,0,10,2,20%,0,0,0,0,0,0,0,0,0,8,6.03,27,12,14,5,36%,4,3,75%,1519.01,99,0.65,1.39,0.74,0.5,3.08,0.06,0.15,0.33,0.7,h
13-08-22,Sion 2 : 2 Grasshopper,GRA,210,2,3,2,10,2,0,3-5-2*,1,5,9,2,435,83%,4,3,6,17%,152,51%,86,51%,66,52%,22,50%,28,57%,34,44%,62,14,50,9,15,53%,49%,55,36,11,724,559,77%,22%,6,1,0,362,1,48,3,6%,15,1,7%,11,5,45%,4,2,50%,5,3,60%,2,0,0,0,0,0,0,0,0,8,4.11,36,18,7,4,57%,8,4,50%,1432.11,98,1.39,0.65,0.74,2,1.44,0.15,0.06,0.7,0.33,a
13-08-22,St. Gallen 4 : 1 Luzern,SG,234,4,13,4,9,0,0,4-4-2d,1,10,22,12,466,78%,8,5,15,13%,142,49%,63,52%,79,47%,41,49%,20,60%,24,54%,73,11,57,12,15,60%,63%,82,64,29,801,594,74%,55%,6,1,3,362,2,80,11,14%,14,4,29%,16,6,38%,6,1,17%,10,5,50%,0,0,0,0,0,0,0,0,0,9,4.7,27,4,9,5,56%,6,4,67%,1671.91,127,3,0.02,2.98,2.7,1,0.14,0.02,1,0.02,h
13-08-22,St. Gallen 4 : 1 Luzern,LUZ,190,1,1,1,15,1,0,4-4-2d,2,3,1,1,316,68%,2,0,6,17%,142,51%,79,53%,63,48%,41,51%,18,61%,29,59%,82,22,60,10,23,39%,37%,40,22,3,627,431,69%,100%,0,0,0,216,1,35,1,3%,21,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,3.81,20,5,10,4,40%,13,5,38%,993.82,103,0.02,3,2.98,0.1,50,0.02,0.14,0.02,1,a
14-08-22,Winterthur 1 : 1 Zurich,ZUR,211,1,3,1,12,4,0,3-5-2*,3,2,7,1,550,84%,10,3,9,56%,155,49%,68,57%,87,43%,39,51%,26,50%,32,53%,79,17,47,11,17,53%,55%,68,32,12,863,675,78%,14%,5,1,0,462,5,64,4,6%,11,2,18%,6,1,17%,4,1,25%,2,0,0,0,0,0,0,0,0,0,0,0,9,6.92,46,22,9,5,56%,8,4,50%,1728.63,111,0.73,0.74,0.01,0.7,1.37,0.1,0.06,0.73,0.74,a
14-08-22,Basel 0 : 2 Lugano,BAS,203,0,12,0,13,1,0,4-2-3-1,0,8,22,6,517,87%,9,6,20,30%,177,46%,84,51%,93,41%,24,50%,41,56%,42,45%,63,6,52,21,24,67%,54%,79,65,29,881,693,79%,27%,8,5,3,452,6,73,15,21%,15,2,13%,12,4,33%,3,2,67%,8,2,25%,1,0,0,2,0,0,0,0,0,16,7.19,32,16,14,10,71%,10,6,60%,1825.46,104,2.07,1.37,0.7,2,0,0.09,0.15,0,0.69,h
14-08-22,Basel 0 : 2 Lugano,LUG,228,2,2,2,10,4,0,4-3-3d,2,4,9,4,450,83%,4,1,10,0,177,54%,93,59%,84,49%,24,50%,36,64%,52,56%,67,25,54,7,16,25%,46%,40,32,15,773,600,78%,44%,2,3,0,374,0,45,4,9%,13,4,31%,6,1,17%,2,1,50%,4,0,0,0,0,0,0,0,0,0,0,0,4,5.58,36,12,10,2,20%,6,2,33%,1532.3,101,1.37,2.07,0.7,0.5,1.46,0.15,0.09,0.69,0,a
14-08-22,Young Boys 3 : 0 Servette,YB,243,3,5,3,14,3,0,4-4-2d,3,4,18,8,548,84%,3,3,23,30%,129,60%,53,66%,76,57%,17,59%,10,50%,20,75%,68,7,49,9,20,65%,56%,61,47,23,844,686,81%,44%,4,6,0,458,7,72,12,17%,14,5,36%,8,1,13%,2,0,0,4,1,25%,2,0,0,0,0,0,0,0,0,13,6.2,46,32,5,3,60%,15,10,67%,1873.07,106,1.49,0.52,0.97,2,2.01,0.08,0.09,0.5,0,h
14-08-22,Young Boys 3 : 0 Servette,SER,193,0,1,0,3,1,0,4-3-3d,6,1,6,1,435,78%,4,0,8,13%,129,40%,76,43%,53,34%,17,41%,11,45%,15,67%,77,17,54,6,14,50%,44%,46,27,12,719,535,74%,17%,2,2,1,341,1,54,3,6%,14,1,7%,5,2,40%,3,2,67%,1,0,0,1,0,0,0,0,0,0,0,0,7,4.87,41,21,6,3,50%,8,4,50%,1444.24,106,0.52,1.49,0.97,0.5,0,0.09,0.08,0,0.5,a
27-08-22,Luzern 2 : 0 Sion,LUZ,222,2,11,2,11,5,3,4-4-2d,1,6,16,9,279,78%,11,7,6,83%,145,50%,65,51%,80,50%,34,35%,24,79%,40,50%,65,9,44,10,16,44%,37%,55,41,21,563,411,73%,56%,3,3,1,218,5,43,5,12%,17,6,35%,17,4,24%,9,1,11%,6,2,33%,2,1,50%,0,0,0,0,0,0,7,6.88,8,3,8,4,50%,8,3,38%,1015.6,94,3.03,2.03,1,2.3,0.66,0.19,0.12,1.52,0,h
27-08-22,Luzern 2 : 0 Sion,SIO,197,0,8,0,10,4,0,4-3-3d,1,8,17,7,523,87%,15,7,19,11%,145,50%,80,50%,65,49%,34,65%,32,63%,27,30%,58,13,45,3,5,60%,63%,65,52,19,820,655,80%,41%,9,1,0,454,2,65,12,18%,7,0,0,12,4,33%,4,1,25%,8,3,38%,0,0,0,0,0,0,0,0,0,3,2.69,31,15,3,3,100%,2,0,0,1755.06,101,2.03,3.03,1,0.5,0,0.12,0.19,0,1.52,a
27-08-22,Servette 3 : 1 Grasshopper,SER,236,3,16,3,11,3,0,4-3-3d,1,14,25,10,462,78%,15,9,33,18%,99,61%,47,53%,52,67%,32,56%,20,85%,15,53%,66,9,55,16,15,40%,56%,78,59,33,736,567,77%,40%,10,3,2,359,6,66,8,12%,19,4,21%,22,12,55%,7,3,43%,14,8,57%,1,1,100%,1,0,0,0,0,0,6,6.11,28,16,11,5,45%,4,1,25%,1587.83,118,4.24,1.04,3.2,2.7,0.71,0.17,0.1,1.41,0,h
27-08-22,Servette 3 : 1 Grasshopper,GRA,188,1,3,1,16,2,1,03-05-02,0,1,10,2,353,76%,2,2,8,25%,99,39%,52,33%,47,47%,32,44%,11,64%,23,26%,72,22,50,5,12,42%,44%,43,20,11,613,444,72%,20%,5,2,1,269,2,47,7,15%,10,3,30%,4,1,25%,3,1,33%,1,0,0,0,0,0,0,0,0,0,0,0,5,4.49,34,19,5,3,60%,7,2,29%,1267.7,103,1.04,4.24,3.2,0.1,0,0.1,0.17,0,1.41,a
28-08-22,Lugano 2 : 3 St. Gallen,LUG,209,2,8,2,13,2,0,4-3-3d,5,6,18,8,390,79%,13,7,11,18%,168,46%,79,46%,89,46%,48,42%,33,55%,24,63%,79,7,57,10,20,35%,49%,77,46,20,696,500,72%,44%,6,4,0,308,2,66,3,5%,18,5,28%,15,9,60%,5,3,60%,6,4,67%,3,1,33%,0,0,0,1,1,100%,7,4.95,23,12,10,5,50%,10,2,20%,1349.28,119,2.37,2.31,0.06,1.5,0.84,0.13,0.13,1.19,0.77,h
28-08-22,Lugano 2 : 3 St. Gallen,SG,217,3,6,3,13,3,0,4-4-2d,1,6,18,5,438,82%,3,2,11,9%,168,54%,89,54%,79,54%,48,58%,20,45%,38,53%,80,17,57,4,11,36%,51%,69,46,18,745,564,76%,28%,8,5,0,361,1,71,10,14%,15,2,13%,9,5,56%,2,1,50%,6,3,50%,0,0,0,1,0,0,1,1,100%,4,3.5,32,12,6,2,33%,5,2,40%,1412.64,120,2.31,2.37,0.06,0.7,1.3,0.13,0.13,0.77,1.19,a
28-08-22,Winterthur 1 : 5 Young Boys,YB,239,5,9,5,12,2,0,4-4-2d,2,8,15,10,570,84%,13,5,19,32%,140,52%,52,46%,88,56%,26,50%,23,57%,22,50%,70,11,53,7,9,78%,61%,75,53,20,874,705,81%,67%,1,4,0,478,6,75,9,12%,12,3,25%,12,2,17%,4,2,50%,8,0,0,0,0,0,2,0,0,0,0,0,7,5.59,45,28,5,4,80%,4,3,75%,1982.89,108,3.04,1.05,1.99,2.7,1.64,0.2,0.18,0.61,1.05,a
28-08-22,Zurich 2 : 4 Basel,ZUR,210,2,4,2,11,3,0,03-04-03,3,6,12,4,390,80%,5,3,14,21%,191,56%,104,58%,87,54%,52,56%,38,63%,44,55%,69,10,52,11,20,60%,50%,55,37,14,738,554,75%,33%,3,5,0,313,3,60,6,10%,18,2,11%,7,4,57%,0,0,0,6,3,50%,0,0,0,0,0,0,1,1,100%,12,3.9,27,10,10,7,70%,10,5,50%,1334.95,102,1.75,1.77,0.02,0.7,1.14,0.15,0.13,0.88,0.44,h
28-08-22,Zurich 2 : 4 Basel,BAS,223,4,8,4,13,1,0,4-3-3d,3,7,14,8,347,80%,7,5,12,50%,191,44%,87,46%,104,42%,52,44%,35,57%,41,41%,67,17,53,6,17,47%,50%,56,38,17,700,506,72%,57%,2,4,0,277,6,67,5,7%,13,3,23%,12,5,42%,4,3,75%,7,2,29%,1,0,0,1,0,0,0,0,0,8,4.67,25,5,8,4,50%,9,4,44%,1355.06,107,1.77,1.75,0.02,1.5,2.26,0.13,0.15,0.44,0.88,a
03-09-22,Sion 2 : 1 Basel,SIO,226,2,6,2,11,4,0,4-3-3d,2,7,19,9,417,87%,8,4,16,31%,147,54%,69,55%,78,53%,34,38%,25,72%,26,58%,51,8,47,8,12,58%,53%,65,42,19,714,576,81%,47%,8,2,0,362,5,63,12,19%,13,1,8%,14,6,43%,7,3,43%,7,3,43%,0,0,0,2,0,0,0,0,0,7,6.15,31,11,2,2,100%,10,5,50%,1646.46,102,2.28,0.74,1.54,2.7,0.88,0.12,0.09,1.14,0.74,h
03-09-22,Sion 2 : 1 Basel,BAS,199,1,4,1,20,3,0,4-2-3-1,0,3,8,3,432,87%,2,2,9,22%,147,46%,78,47%,69,45%,34,62%,20,55%,31,42%,58,12,37,5,20,40%,47%,50,29,10,702,549,78%,38%,2,3,0,375,2,52,2,4%,12,2,17%,9,4,44%,4,1,25%,3,2,67%,2,1,50%,0,0,0,0,0,0,8,5.48,33,21,8,3,38%,12,5,42%,1483.74,86,0.74,2.28,1.54,0.1,1.35,0.09,0.12,0.74,1.14,a
03-09-22,Zurich 1 : 2 Lugano,ZUR,208,1,7,1,11,4,0,3-5-2*,1,3,18,4,457,78%,4,3,12,17%,160,48%,89,51%,71,45%,36,56%,23,52%,39,46%,72,10,63,13,18,33%,46%,64,32,15,810,597,74%,22%,10,4,0,357,2,59,9,15%,18,4,22%,7,4,57%,3,2,67%,3,2,67%,1,0,0,1,0,0,0,0,0,6,6.07,29,14,14,4,29%,4,2,50%,1523.39,107,1.22,1.25,0.03,0.7,0.82,0.07,0.1,1.22,0.63,h
03-09-22,Zurich 1 : 2 Lugano,LUG,225,2,7,2,11,1,0,4-2-3-1,0,4,12,7,504,82%,5,3,13,8%,160,52%,71,55%,89,49%,36,44%,29,72%,29,59%,77,18,58,5,15,73%,54%,62,31,13,844,654,77%,58%,3,2,0,413,1,71,8,11%,17,2,12%,7,2,29%,3,1,33%,4,1,25%,0,0,0,0,0,0,0,0,0,11,4.82,31,13,8,7,88%,7,4,57%,1758.63,115,1.25,1.22,0.03,1.5,1.6,0.1,0.07,0.63,1.22,a
04-09-22,Luzern 0 : 2 Servette,LUZ,195,0,8,0,3,0,1,4-4-2d,0,8,24,0,488,81%,12,7,22,32%,176,51%,76,45%,100,55%,39,41%,45,76%,26,38%,61,9,54,7,11,45%,57%,78,57,21,871,655,75%,0,10,13,1,397,7,71,12,17%,20,8,40%,13,3,23%,3,1,33%,8,1,13%,2,1,50%,1,0,0,0,0,0,5,3.82,34,18,7,4,57%,4,1,25%,1873.8,113,2.33,1.34,0.99,2,0,0.1,0.15,0,0.67,h
04-09-22,Luzern 0 : 2 Servette,SER,230,2,8,2,7,4,0,4-3-3d,0,6,9,3,382,76%,15,9,18,17%,176,49%,100,45%,76,55%,39,59%,23,70%,55,38%,71,12,52,5,16,38%,43%,62,44,22,741,535,72%,33%,2,4,0,290,3,50,3,6%,20,4,20%,10,2,20%,1,1,100%,6,1,17%,3,0,0,1,0,0,0,0,0,6,3.68,17,6,7,3,43%,9,3,33%,1414.23,99,1.34,2.33,0.99,0.5,1.49,0.15,0.1,0.67,0,a
04-09-22,Grasshopper 3 : 0 Winterthur,GRA,229,3,5,3,10,0,0,4-3-3d,3,5,10,5,380,78%,7,4,7,0,154,49%,72,49%,82,50%,35,57%,24,58%,17,59%,74,15,46,11,18,39%,51%,59,35,14,667,489,73%,50%,5,0,0,295,0,62,5,8%,12,1,8%,10,4,40%,2,1,50%,5,2,40%,3,1,33%,1,0,0,0,0,0,7,3.68,29,12,6,3,50%,12,4,33%,1316.42,110,1.06,1.17,0.11,0.7,2.83,0.11,0.11,0.35,0,h
04-09-22,St. Gallen 2 : 1 Young Boys,SG,235,2,5,2,11,3,0,4-4-2d,3,2,18,10,546,81%,6,3,13,8%,113,48%,66,59%,47,32%,18,39%,6,33%,32,59%,72,7,62,16,15,67%,61%,81,50,21,845,658,78%,56%,5,3,0,443,1,78,9,12%,16,4,25%,4,2,50%,0,0,0,2,2,100%,2,0,0,0,0,0,0,0,0,10,5.52,33,23,4,2,50%,11,8,73%,1840.01,106,1.67,0.65,1.02,2.3,1.2,0.09,0.09,0.84,0.65,h
04-09-22,St. Gallen 2 : 1 Young Boys,YB,209,1,3,1,9,2,2,4-4-2d,4,1,7,3,334,69%,3,2,1,0,113,52%,47,68%,66,41%,18,61%,27,48%,14,86%,77,19,56,4,10,20%,39%,44,19,6,605,436,72%,43%,4,0,0,232,0,47,1,2%,10,2,20%,7,4,57%,5,2,40%,1,1,100%,1,1,100%,1,0,0,0,0,0,2,6.51,30,15,4,1,25%,6,1,17%,1181.75,112,0.65,1.67,1.02,0.3,1.54,0.09,0.09,0.65,0.84,a
10-09-22,St. Gallen 1 : 2 Sion,SG,204,1,2,1,12,4,0,4-4-2d,0,9,11,3,573,82%,7,0,19,21%,187,49%,91,48%,96,50%,31,58%,40,75%,46,37%,80,3,59,14,23,52%,57%,86,61,22,948,719,76%,27%,3,5,0,468,4,77,6,8%,17,1,6%,14,3,21%,3,2,67%,9,1,11%,2,0,0,1,0,0,0,0,0,12,6.26,33,14,14,8,57%,9,4,44%,1875.18,118,0.65,1.4,0.75,0.5,1.54,0.06,0.11,0.65,0.7,h
10-09-22,St. Gallen 1 : 2 Sion,SIO,222,2,7,2,12,4,0,4-3-3d,1,2,13,8,380,77%,12,6,6,33%,187,51%,96,50%,91,52%,31,42%,41,71%,47,36%,74,24,64,3,19,26%,43%,44,27,14,760,566,74%,62%,3,1,1,294,2,44,5,11%,24,6,25%,9,2,22%,7,1,14%,2,1,50%,0,0,0,0,0,0,0,0,0,5,4.25,30,7,11,3,27%,8,2,25%,1406.3,108,1.4,0.65,0.75,2,1.43,0.11,0.06,0.7,0.65,a
10-09-22,Winterthur 0 : 6 Luzern,LUZ,234,6,10,6,8,1,0,4-4-2d,0,4,20,11,572,87%,13,11,12,25%,114,58%,45,62%,69,55%,28,46%,23,83%,13,69%,51,4,43,11,12,58%,61%,61,41,21,821,687,84%,55%,3,6,0,495,3,69,13,19%,7,1,14%,11,5,45%,7,4,57%,4,1,25%,0,0,0,1,0,0,0,0,0,7,5.96,46,35,6,4,67%,6,3,50%,1954.57,98,4.33,0.58,3.75,2.7,1.39,0.22,0.07,0.72,0,a
11-09-22,Servette 3 : 2 Zurich,SER,226,3,5,3,13,2,0,4-3-3d,3,2,13,6,489,81%,12,5,7,29%,140,57%,59,69%,81,48%,46,63%,20,55%,20,60%,73,8,62,8,12,58%,53%,62,40,16,792,620,78%,46%,5,2,0,396,2,66,5,8%,12,4,33%,9,4,44%,4,2,50%,2,1,50%,3,1,33%,1,0,0,0,0,0,7,4.54,37,24,6,4,67%,6,3,50%,1661.31,113,1.18,0.82,0.36,1.5,2.54,0.09,0.09,0.39,0.41,h
11-09-22,Servette 3 : 2 Zurich,ZUR,204,2,6,2,16,3,1,4-2-3-1,0,3,9,3,403,79%,9,4,10,20%,140,43%,81,52%,59,31%,46,37%,15,53%,28,61%,79,14,50,5,13,23%,47%,52,32,10,700,512,73%,33%,3,2,1,318,2,63,5,8%,16,3,19%,6,1,17%,1,0,0,3,1,33%,2,0,0,0,0,0,0,0,0,3,5.14,25,13,5,0,0,8,3,38%,1492.77,109,0.82,1.18,0.36,0.7,2.44,0.09,0.09,0.41,0.39,a
11-09-22,Basel 5 : 1 Grasshopper,BAS,233,5,8,5,12,3,0,4-3-3d,4,7,20,12,452,83%,5,2,14,7%,100,59%,42,69%,58,52%,26,42%,20,75%,21,76%,55,16,39,8,9,33%,58%,56,42,26,697,561,80%,60%,4,4,0,376,1,60,8,13%,11,4,36%,11,6,55%,3,2,67%,7,3,43%,0,0,0,2,0,0,1,1,100%,3,3.51,35,15,6,1,17%,3,2,67%,1467.54,93,3.9,1.1,2.8,2.7,1.28,0.2,0.37,0.78,1.1,h
11-09-22,Basel 5 : 1 Grasshopper,GRA,191,1,2,1,17,3,2,4-3-3d,0,3,3,1,309,74%,1,1,4,25%,100,41%,58,48%,42,31%,26,58%,9,56%,27,44%,63,15,37,12,20,45%,42%,50,33,8,545,388,71%,33%,2,0,0,228,1,51,1,2%,7,0,0,8,2,25%,1,1,100%,3,0,0,3,0,0,1,0,0,1,1,100%,9,8,31,22,6,3,50%,14,6,43%,1078.4,91,1.1,3.9,2.8,0.1,0.91,0.37,0.2,1.1,0.78,a
11-09-22,Young Boys 3 : 0 Lugano,YB,244,3,6,3,14,3,0,4-4-2d,2,3,12,7,544,88%,7,3,11,18%,148,56%,55,60%,93,54%,36,64%,38,47%,21,67%,66,14,52,15,17,71%,63%,65,41,15,830,678,82%,58%,4,1,0,477,2,71,6,8%,13,3,23%,7,1,14%,3,0,0,3,0,0,0,0,0,0,0,0,1,1,100%,12,4.98,42,21,9,6,67%,8,6,75%,1815.74,110,2.2,0.75,1.45,2.3,1.36,0.18,0.15,0.73,0,h
11-09-22,Young Boys 3 : 0 Lugano,LUG,197,0,4,0,16,3,0,4-2-3-1,5,2,5,1,395,78%,8,3,11,27%,148,44%,93,46%,55,40%,36,36%,18,39%,38,53%,75,23,44,9,21,33%,37%,53,32,13,657,465,71%,20%,4,0,0,309,3,52,1,2%,12,1,8%,8,3,38%,6,2,33%,2,1,50%,0,0,0,0,0,0,0,0,0,7,6.28,27,10,15,5,33%,6,2,33%,1069.91,100,0.75,2.2,1.45,0.3,0,0.15,0.18,0,0.73,a
01-10-22,Basel 3 : 2 St. Gallen,BAS,232,3,12,3,16,5,0,4-2-3-1,4,5,14,4,504,85%,17,9,12,42%,145,54%,65,66%,80,44%,25,48%,40,55%,36,64%,71,14,52,13,25,32%,60%,61,46,17,788,624,79%,29%,5,4,1,427,5,70,9,13%,11,2,18%,8,2,25%,3,2,67%,5,0,0,0,0,0,2,0,0,0,0,0,8,4.76,35,15,6,5,83%,19,3,16%,1785.77,107,1.83,2.06,0.23,0.7,1.09,0.13,0.23,0.92,1.03,h
